suite,case_id,backend,status,result,expected,elapsed_sec,error_type,error_message,tags,source
real,248,propositionalwfomc,error,,6960,6.405331,GanakError,ganak exited with code 255,set;choose;multiple choosing;subset;difference;not constraint;or constraint,problems/real/corpus.json
real,248,coso,error,,6960,0.234137,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (chairman, vice_chairman, sergeant_at_arms).",set;choose;multiple choosing;subset;difference;not constraint;or constraint,problems/real/corpus.json
real,248,asp,unsolved,,6960,0.210855,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (chairman, vice_chairman, sergeant_at_arms).",set;choose;multiple choosing;subset;difference;not constraint;or constraint,problems/real/corpus.json
real,248,essence,unsolved,,6960,0.209472,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (chairman, vice_chairman, sergeant_at_arms).",set;choose;multiple choosing;subset;difference;not constraint;or constraint,problems/real/corpus.json
real,249,wfomc,solved,14,14,0.558844,,,bag;partition,problems/real/corpus.json
real,249,propositionalwfomc,error,,14,0.437135,GanakError,ganak exited with code 255,bag;partition,problems/real/corpus.json
real,249,coso,solved,14,14,0.124061,,,bag;partition,problems/real/corpus.json
real,249,asp,unsolved,,14,0.101933,BaselineUnsupportedError,ASP baseline translator does not support partition.,bag;partition,problems/real/corpus.json
real,249,essence,unsolved,1,14,0.606848,WrongAnswer,"expected 14, got 1",bag;partition,problems/real/corpus.json
real,250,wfomc,solved,29,29,1.131396,,,set;choose;multiple choosing;intersection;size constraint,problems/real/corpus.json
real,250,propositionalwfomc,error,,29,2.939461,GanakError,ganak exited with code 255,set;choose;multiple choosing;intersection;size constraint,problems/real/corpus.json
real,250,coso,error,,29,0.279487,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 4 (chosen_material, chosen_size, chosen_color, chosen_shape).",set;choose;multiple choosing;intersection;size constraint,problems/real/corpus.json
real,250,asp,unsolved,,29,0.256509,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 4 (chosen_material, chosen_size, chosen_color, chosen_shape).",set;choose;multiple choosing;intersection;size constraint,problems/real/corpus.json
real,250,essence,unsolved,,29,0.263920,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 4 (chosen_material, chosen_size, chosen_color, chosen_shape).",set;choose;multiple choosing;intersection;size constraint,problems/real/corpus.json
real,252,wfomc,solved,48,48,0.628175,,,bag;tuple;index;not constraint;compare element,problems/real/corpus.json
real,252,propositionalwfomc,error,,48,1.573436,GanakError,ganak exited with code 255,bag;tuple;index;not constraint;compare element,problems/real/corpus.json
real,252,coso,solved,48,48,0.213422,,,bag;tuple;index;not constraint;compare element,problems/real/corpus.json
real,252,asp,solved,48,48,0.148033,,,bag;tuple;index;not constraint;compare element,problems/real/corpus.json
real,252,essence,solved,48,48,1.211607,,,bag;tuple;index;not constraint;compare element,problems/real/corpus.json
real,253,wfomc,solved,1120,1120,0.384294,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,253,propositionalwfomc,error,,1120,1.276739,GanakError,ganak exited with code 255,set;choose;intersection;size constraint,problems/real/corpus.json
real,253,coso,solved,1120,1120,0.371502,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,253,asp,solved,1120,1120,0.556301,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,253,essence,solved,1120,1120,4.825933,,,set;choose;intersection;size constraint,problems/real/corpus.json
real,254,wfomc,solved,36,36,0.571788,,,set;choose;multiple choosing;tuple;not constraint;subset;difference;in,problems/real/corpus.json
real,254,propositionalwfomc,error,,36,1.331092,GanakError,ganak exited with code 255,set;choose;multiple choosing;tuple;not constraint;subset;difference;in,problems/real/corpus.json
real,254,coso,error,,36,0.188535,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (back_seats, driver).",set;choose;multiple choosing;tuple;not constraint;subset;difference;in,problems/real/corpus.json
real,254,asp,unsolved,,36,0.169952,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (back_seats, driver).",set;choose;multiple choosing;tuple;not constraint;subset;difference;in,problems/real/corpus.json
real,254,essence,unsolved,,36,0.162677,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (back_seats, driver).",set;choose;multiple choosing;tuple;not constraint;subset;difference;in,problems/real/corpus.json
real,255,wfomc,solved,50,50,0.832630,,,bag;tuple;index;not constraint;compare element,problems/real/corpus.json
real,255,propositionalwfomc,error,,50,2.315952,GanakError,ganak exited with code 255,bag;tuple;index;not constraint;compare element,problems/real/corpus.json
real,255,coso,solved,50,50,0.302068,,,bag;tuple;index;not constraint;compare element,problems/real/corpus.json
real,255,asp,solved,50,50,0.144938,,,bag;tuple;index;not constraint;compare element,problems/real/corpus.json
real,255,essence,solved,50,50,1.110966,,,bag;tuple;index;not constraint;compare element,problems/real/corpus.json
real,256,wfomc,solved,28,28,0.221337,,,set;choose,problems/real/corpus.json
real,256,propositionalwfomc,error,,28,0.214470,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,256,coso,solved,28,28,0.123057,,,set;choose,problems/real/corpus.json
real,256,asp,solved,28,28,0.106418,,,set;choose,problems/real/corpus.json
real,256,essence,solved,28,28,1.473546,,,set;choose,problems/real/corpus.json
real,258,wfomc,solved,105,105,0.221565,,,set;choose,problems/real/corpus.json
real,258,propositionalwfomc,error,,105,0.257757,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,258,coso,solved,105,105,0.127601,,,set;choose,problems/real/corpus.json
real,258,asp,solved,105,105,0.140707,,,set;choose,problems/real/corpus.json
real,258,essence,solved,105,105,2.481891,,,set;choose,problems/real/corpus.json
real,259,wfomc,solved,432,432,0.583886,,,counting quantifier,problems/real/corpus.json
real,259,propositionalwfomc,error,,432,4.123308,GanakError,ganak exited with code 255,counting quantifier,problems/real/corpus.json
real,259,coso,error,,432,0.140957,CoSoEncodingError,CoSo backend does not support tuple dedup_count atoms.,counting quantifier,problems/real/corpus.json
real,259,asp,unsolved,,432,0.120132,CoSoEncodingError,CoSo backend does not support tuple dedup_count atoms.,counting quantifier,problems/real/corpus.json
real,259,essence,unsolved,,432,0.125442,CoSoEncodingError,CoSo backend does not support tuple dedup_count atoms.,counting quantifier,problems/real/corpus.json
real,260,wfomc,solved,720,720,0.204111,,,set;circle,problems/real/corpus.json
real,260,propositionalwfomc,error,,720,0.243132,GanakError,ganak exited with code 255,set;circle,problems/real/corpus.json
real,260,coso,error,,720,0.114276,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,260,asp,unsolved,,720,0.097882,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,260,essence,unsolved,,720,0.096716,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,261,wfomc,solved,10,10,0.224728,,,set;choose,problems/real/corpus.json
real,261,propositionalwfomc,error,,10,0.202684,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,261,coso,solved,10,10,0.123437,,,set;choose,problems/real/corpus.json
real,261,asp,solved,10,10,0.114563,,,set;choose,problems/real/corpus.json
real,261,essence,solved,10,10,1.264091,,,set;choose,problems/real/corpus.json
real,262,wfomc,solved,9240,9240,0.421747,,,set;composition;size constraint;index;in,problems/real/corpus.json
real,262,propositionalwfomc,error,,9240,1.063673,GanakError,ganak exited with code 255,set;composition;size constraint;index;in,problems/real/corpus.json
real,262,coso,wrong,27720,9240,0.275832,WrongAnswer,"expected 9240, got 27720",set;composition;size constraint;index;in,problems/real/corpus.json
real,262,asp,unsolved,0,9240,0.269961,WrongAnswer,"expected 9240, got 0",set;composition;size constraint;index;in,problems/real/corpus.json
real,262,essence,unsolved,,9240,0.549277,RuntimeError,Error:,set;composition;size constraint;index;in,problems/real/corpus.json
real,264,wfomc,solved,15,15,0.293572,,,set;choose;subset,problems/real/corpus.json
real,264,propositionalwfomc,error,,15,0.407934,GanakError,ganak exited with code 255,set;choose;subset,problems/real/corpus.json
real,264,coso,wrong,11,15,0.413330,WrongAnswer,"expected 15, got 11",set;choose;subset,problems/real/corpus.json
real,264,asp,unsolved,11,15,0.372492,WrongAnswer,"expected 15, got 11",set;choose;subset,problems/real/corpus.json
real,264,essence,unsolved,,15,7.995233,RuntimeError,Conjure did not produce model000001.solutions,set;choose;subset,problems/real/corpus.json
real,265,wfomc,solved,384,384,0.486543,,,set;sequence;choose_replace_permute;not constraint;next_to,problems/real/corpus.json
real,265,propositionalwfomc,error,,384,3.462360,GanakError,ganak exited with code 255,set;sequence;choose_replace_permute;not constraint;next_to,problems/real/corpus.json
real,265,coso,error,,384,0.152540,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;choose_replace_permute;not constraint;next_to,problems/real/corpus.json
real,265,asp,unsolved,,384,0.132847,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;choose_replace_permute;not constraint;next_to,problems/real/corpus.json
real,265,essence,unsolved,,384,0.123672,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;choose_replace_permute;not constraint;next_to,problems/real/corpus.json
real,266,wfomc,solved,210,210,0.250802,,,set;choose,problems/real/corpus.json
real,266,propositionalwfomc,error,,210,0.399803,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,266,coso,solved,210,210,0.130068,,,set;choose,problems/real/corpus.json
real,266,asp,solved,210,210,0.132096,,,set;choose,problems/real/corpus.json
real,266,essence,solved,210,210,1.881936,,,set;choose,problems/real/corpus.json
real,268,wfomc,solved,4,4,0.492009,,,bag;partition,problems/real/corpus.json
real,268,propositionalwfomc,error,,4,0.394177,GanakError,ganak exited with code 255,bag;partition,problems/real/corpus.json
real,268,coso,solved,4,4,0.115330,,,bag;partition,problems/real/corpus.json
real,268,asp,unsolved,,4,0.100304,BaselineUnsupportedError,ASP baseline translator does not support partition.,bag;partition,problems/real/corpus.json
real,268,essence,unsolved,1,4,0.615693,WrongAnswer,"expected 4, got 1",bag;partition,problems/real/corpus.json
real,269,wfomc,solved,240,240,0.458984,,,set;circle;next_to,problems/real/corpus.json
real,269,propositionalwfomc,error,,240,3.289990,GanakError,ganak exited with code 255,set;circle;next_to,problems/real/corpus.json
real,269,coso,error,,240,0.131757,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;next_to,problems/real/corpus.json
real,269,asp,unsolved,,240,0.119528,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;next_to,problems/real/corpus.json
real,269,essence,unsolved,,240,0.108655,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;next_to,problems/real/corpus.json
real,271,wfomc,solved,6,6,0.538713,,,bag;tuple,problems/real/corpus.json
real,271,propositionalwfomc,error,,6,1.047252,GanakError,ganak exited with code 255,bag;tuple,problems/real/corpus.json
real,271,coso,solved,6,6,0.134735,,,bag;tuple,problems/real/corpus.json
real,271,asp,solved,6,6,0.111143,,,bag;tuple,problems/real/corpus.json
real,271,essence,solved,6,6,0.866246,,,bag;tuple,problems/real/corpus.json
real,272,wfomc,solved,5416,5416,3.537468,,,set;choose_replace_permute;tuple;or constraint;in,problems/real/corpus.json
real,272,propositionalwfomc,error,,5416,3.308084,GanakError,ganak exited with code 255,set;choose_replace_permute;tuple;or constraint;in,problems/real/corpus.json
real,272,coso,wrong,5470,5416,3.371738,WrongAnswer,"expected 5416, got 5470",set;choose_replace_permute;tuple;or constraint;in,problems/real/corpus.json
real,272,asp,solved,5416,5416,10.672949,,,set;choose_replace_permute;tuple;or constraint;in,problems/real/corpus.json
real,272,essence,solved,5416,5416,10.671536,,,set;choose_replace_permute;tuple;or constraint;in,problems/real/corpus.json
real,273,wfomc,solved,4,4,0.222399,,,set;choose;size constraint,problems/real/corpus.json
real,273,propositionalwfomc,error,,4,0.197063,GanakError,ganak exited with code 255,set;choose;size constraint,problems/real/corpus.json
real,273,coso,solved,4,4,0.124001,,,set;choose;size constraint,problems/real/corpus.json
real,273,asp,solved,4,4,0.105612,,,set;choose;size constraint,problems/real/corpus.json
real,273,essence,solved,4,4,1.187825,,,set;choose;size constraint,problems/real/corpus.json
real,274,wfomc,solved,2598960,2598960,0.224758,,,set;choose,problems/real/corpus.json
real,274,propositionalwfomc,error,,2598960,1.046262,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
